Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH2CN,Cyanomethyl,"7(1,6)-6(1,5),J+F=8-8,S=6-1",142.3551846,-5.6564,40.49472,-5.6947
CH2CN,Cyanomethyl,"7(1,6)-6(1,5),J=13/2-13/2",142.3611738,-5.68531,40.4925,-5.3045
CH2CN,Cyanomethyl,"7(1,6)-6(1,5),J+F=6-6,S=19-12",142.3686644,-5.74352,40.49508,-5.9068
CH2CN,Cyanomethyl,"8(1,8)-7(1,7),J+F=8-8,S=12-5",159.472294,-5.38213,47.64242,-5.4795
CH2CN,Cyanomethyl,"8(1,8)-7(1,7),J=17/2-15/2",159.4826391,-3.57198,47.64075,-3.1411
CH2CN,Cyanomethyl,"8(1,8)-7(1,7),J+F=7-7,S=19-13",159.4946234,-5.26547,47.65069,-5.4209
CH2CN,Cyanomethyl,"8(1,8)-7(1,7),J+F=9-9,S=6-1",159.5988637,-5.65364,47.64921,-5.7002
CH2CN,Cyanomethyl,"8(1,8)-7(1,7),J=15/2-15/2",159.6243731,-5.65053,47.64755,-5.2712
CH2CN,Cyanomethyl,"8(1,8)-7(1,7),J+F=7-7,S=19-12",159.6533021,-5.66374,47.65068,-5.8196
CH2CN,Cyanomethyl,"8(5,3)-7(5,2),J=15/2-13/2",160.6638107,-3.77354,364.10151,-3.8551
CH2CN,Cyanomethyl,"8(4,5)-7(4,4),J+F=8-8,S=15-9",160.7546761,-5.41197,245.7083,-5.7995
CH2CN,Cyanomethyl,"8(4,4)-7(4,3),J=15/2-13/2",160.7809689,-3.68264,245.70511,-3.116
CH2CN,Cyanomethyl,"8(3,6)-7(3,5),J=15/2-13/2",160.871918,-3.62297,153.49203,-3.4002
CH2CN,Cyanomethyl,"8(3,6)-7(3,5),J+F=7-7,S=19-13",160.8794322,-5.31194,153.49614,-5.6243
CH2CN,Cyanomethyl,"8(0,8)-7(0,7),J+F=8-8,S=15-9",160.9024936,-5.78185,34.76529,-5.8644
CH2CN,Cyanomethyl,"8(0,8)-7(0,7),J=17/2-15/2",160.9365865,-3.55336,34.75931,-2.6306
