Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH3OHvt=0-2,Methanol,4(0)-4(-1)E2vt=0,157.246062,-4.67809,36.3349,-4.1866
CH3OHvt=0-2,Methanol,1(0)-1(-1)E2vt=0,157.270832,-4.65644,15.44661,-4.6119
CH3OHvt=0-2,Methanol,13(5)-14(4)E1vt=0,157.574966,-5.29998,347.2096,-4.7823
CH3OHvt=0-2,Methanol,1(1)-1(0)E1vt=0,165.050175,-4.62908,23.36773,-4.6167
CH3OHvt=0-2,Methanol,2(1)-2(0)E1vt=0,165.06113,-4.63028,28.01117,-4.4028
CH3OHvt=0-2,Methanol,14(6)-15(5)E1vt=0,165.074355,-5.27047,422.37829,-4.8505
CH3OHvt=0-2,Methanol,3(1)-3(0)E1vt=0,165.09924,-4.63212,34.97664,-4.2687
CH3OHvt=0-2,Methanol,4(1)-4(0)E1vt=0,165.190475,-4.63429,44.26251,-4.1754
CH3OHvt=0-2,Methanol,5(1)-5(0)E1vt=0,165.369341,-4.63677,55.87045,-4.108
CH3OHvt=0-2,Methanol,6(1)-6(0)E1vt=0,165.678649,-4.63915,69.80106,-4.0588
CH3OHvt=0-2,Methanol,7(1)-7(0)E1vt=0,166.169098,-4.64121,86.05103,-4.0235
CH3OHvt=0-2,Methanol,7(1)+-8(2)+vt=1,166.773281,-4.73372,390.01559,-4.5576
CH3OHvt=0-2,Methanol,8(1)-8(0)E1vt=0,166.898566,-4.64261,104.62314,-3.9993
CH3OHvt=0-2,Methanol,9(1)-9(0)E1vt=0,167.931056,-4.64302,125.51613,-3.9843
CH3OHvt=0-2,Methanol,4(1)-3(2)E1vt=0,168.577831,-5.35839,44.2625,-4.9082
CH3OHvt=0-2,Methanol,10(1)-10(0)E1vt=0,169.335219,-4.64202,148.72899,-3.977
CH3OHvt=0-2,Methanol,7(1)--8(2)-vt=1,169.42724,-4.71307,390.1444,-4.5439
CH3OHvt=0-2,Methanol,3(2)-2(1)E1vt=0,170.060592,-4.59311,36.17296,-4.2441
CH3OHvt=0-2,Methanol,11(1)-11(0)E1vt=0,171.18245,-4.63911,174.26227,-3.9762
CH3OHvt=0-2,Methanol,19(-2)-18(-3)E2vt=0,171.640574,-5.04246,467.66789,-4.5761
CH3OHvt=0-2,Methanol,11(-5)-12(-4)E2vt=0,172.079307,-5.22671,277.16288,-4.715
CH3OHvt=0-2,Methanol,7(0)-6(1)E1vt=0,172.445839,-4.93517,78.07647,-4.3218
CH3OHvt=0-2,Methanol,12(1)-12(0)E1vt=0,173.544618,-4.63394,202.11509,-3.981
CH3OHvt=0-2,Methanol,13(1)-13(0)E1vt=0,176.491541,-4.62597,232.28794,-3.9905
CH3OHvt=0-2,Methanol,14(1)-14(0)E1vt=0,180.088419,-4.61483,264.77962,-4.004
CH3OHvt=0-2,Methanol,16(4)-17(3)E1vt=0,180.43998,-4.98265,411.5437,-4.529
CH3OHvt=0-2,Methanol,7(-1)-6(0)E2vt=0,181.295971,-4.69754,70.55057,-4.0947
CH3OHvt=0-2,Methanol,4(-2)-5(-1)E2vt=0,181.771038,-5.0448,49.11558,-4.6339
CH3OHvt=0-2,Methanol,13(1)--12(2)-vt=0,182.998157,-4.90164,227.47387,-4.2747
CH3OHvt=0-2,Methanol,9(2)--8(3)-vt=0,183.123784,-5.07686,142.14941,-4.4793
