Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=7-6,J=13/2-11/2,F1=6-5,F=5-6' 'N=7-6,J=13/2-13/2,F1=7-7,F=8-7'
 'N=7-6,J=13/2-13/2,F1=7-7,F=7-6' 'N=7-6,J=15/2-13/2,F1=7-6,F=6-7'
 'N=7-6,J=13/2-11/2,F1=6-5,F=6-6' 'N=7-6,J=13/2-11/2,F1=6-5,F=5-5'
 'N=7-6,J=13/2-13/2,F1=7-7,F=6-6' 'N=7-6,J=13/2-13/2,F1=7-7,F=7-7'
 'N=7-6,J=15/2-13/2,F1=7-6,F=7-7' 'N=7-6,J=13/2-13/2,F1=7-7,F=8-8'
 'N=7-6,J=15/2-13/2,F1=7-6,F=6-6' 'N=7-6,J=13/2-11/2,F1=6-5,F=7-6'
 'N=7-6,J=13/2-11/2,F1=6-5,F=5-4' 'N=7-6,J=13/2-11/2,F1=6-5,F=6-5'
 'N=7-6,J=13/2-13/2,F1=7-7,F=6-7' 'N=7-6,J=13/2-13/2,F1=7-7,F=7-8'
 'N=7-6,J=15/2-13/2,F1=7-6,F=6-5' 'N=7-6,J=15/2-13/2,F1=7-6,F=7-6'
 'N=7-6,J=15/2-13/2,F1=7-6,F=8-7']","[760.4227637 760.4286949 760.4288452 760.4297598 760.4387923 760.4429245
 760.443469  760.4443351 760.4449916 760.4453706 760.4481556 760.458542
 760.4588427 760.4589531 760.4589589 760.4610107 760.4630615 760.4633874
 760.4634126]","[-5.94956 -6.01742 -5.96226 -6.21463 -3.8663  -3.79375 -4.18251 -4.19166
 -3.98937 -4.18451 -3.92772 -2.30944 -2.32414 -2.32169 -5.8677  -5.93185
 -2.31281 -2.31136 -2.30232]","[146.00937 146.07426 146.07513 145.99561 146.01014 146.00933 146.07583
 146.07501 145.99634 146.07434 145.99563 146.01109 146.00938 146.0101
 146.07571 146.07509 145.99562 145.99636 145.99722]","[-5.358  -5.2369 -5.2361 -5.5505 -3.2022 -3.2022 -3.5185 -3.4655 -3.2631
 -3.404  -3.2636 -1.5832 -1.7326 -1.6576 -5.2037 -5.2057 -1.6487 -1.5851
 -1.5217]"
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=7-6,J=13/2-11/2,F1=7-6,F=8-7' 'N=7-6,J=13/2-11/2,F1=7-6,F=7-6'
 'N=7-6,J=13/2-11/2,F1=7-6,F=6-5' 'N=7-6,J=15/2-13/2,F1=8-7,F=8-7'
 'N=7-6,J=15/2-13/2,F1=8-7,F=9-8' 'N=7-6,J=15/2-13/2,F1=8-7,F=7-6'
 'N=7-6,J=13/2-11/2,F1=7-6,F=6-6' 'N=7-6,J=13/2-11/2,F1=7-6,F=7-7'
 'N=7-6,J=15/2-13/2,F1=8-7,F=7-7' 'N=7-6,J=15/2-13/2,F1=8-7,F=8-8'
 'N=7-6,J=13/2-11/2,F1=7-6,F=6-7' 'N=7-6,J=15/2-13/2,F1=8-7,F=7-8']","[760.6605306 760.6608538 760.6614096 760.6657585 760.6657677 760.6659937
 760.6754776 760.6761707 760.6814836 760.6824341 760.6907946 760.6981593]","[-2.3049  -2.31374 -2.31519 -2.30558 -2.29878 -2.30652 -3.93728 -3.99993
 -4.04841 -4.10287 -6.23187 -6.4525 ]","[146.0743  146.07504 146.07578 146.08563 146.08491 146.08651 146.07574
 146.07505 146.08639 146.08571 146.07576 146.08647]","[-1.5245 -1.5877 -1.6513 -1.5252 -1.4701 -1.5805 -3.2734 -3.2739 -3.3224
 -3.3225 -5.568  -5.7265]"
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=7-6,J=13/2-13/2,F1=6-6,F=6-7' 'N=7-6,J=13/2-13/2,F1=6-6,F=5-6'
 'N=7-6,J=13/2-13/2,F1=6-6,F=5-5' 'N=7-6,J=13/2-13/2,F1=6-6,F=6-6'
 'N=7-6,J=13/2-13/2,F1=6-6,F=7-7' 'N=7-6,J=13/2-13/2,F1=6-6,F=6-5'
 'N=7-6,J=13/2-13/2,F1=6-6,F=7-6']","[760.7321663 760.7345335 760.7494394 760.7505621 760.751916  760.765468
 760.7703118]",[-6.04415 -5.9588  -4.40699 -4.42674 -4.43008 -6.06653 -6.14727],[146.01012 146.00937 146.00937 146.01014 146.01107 146.01013 146.01109],[-5.3802 -5.3674 -3.8156 -3.7628 -3.704  -5.4026 -5.4212]
['13CN'],['Cyanide Radical'],"['N=7-6,J=13/2-13/2,F1=7-6,F=8-7']",[762.0693047],[-5.41584],[146.07429],[-4.6362]
['13CN'],['Cyanide Radical'],"['N=7-6,J=13/2-13/2,F1=7-6,F=7-6']",[762.1033407],[-5.46427],[146.07506],[-4.739]
['13CN'],['Cyanide Radical'],"['N=7-6,J=13/2-13/2,F1=7-6,F=6-5']",[762.1328704],[-5.497],[146.07576],[-4.8339]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=8-7,J=17/2-15/2,F1=8-8,F=7-7' 'N=8-7,J=17/2-15/2,F1=8-8,F=8-7'
 'N=8-7,J=17/2-15/2,F1=8-8,F=7-8' 'N=8-7,J=17/2-15/2,F1=8-8,F=8-8'
 'N=8-7,J=17/2-15/2,F1=8-8,F=8-9' 'N=8-7,J=17/2-15/2,F1=8-8,F=9-8'
 'N=8-7,J=17/2-15/2,F1=8-8,F=9-9']","[867.1367178 867.1521814 867.1524429 867.1679065 867.184573  867.1863195
 867.2029859]",[-4.37236 -6.21731 -6.16815 -4.379   -6.22269 -6.2636  -4.37339],[187.70214 187.70289 187.70218 187.70292 187.703   187.70381 187.70389],[-3.7597 -5.5503 -5.5555 -3.712  -5.5557 -5.5483 -3.6581]
['13CN'],['Cyanide Radical'],"['N=8-7,J=17/2-13/2,F1=8-7,F=7-6']",[867.3592425],[-5.94566],[187.70218],[-5.3331]
['13CN'],['Cyanide Radical'],"['N=8-7,J=17/2-13/2,F1=8-7,F=8-7']",[867.3893299],[-5.8972],[187.7029],[-5.2303]
['13CN' '13CN' '13CN'],['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'],"['N=8-7,J=15/2-15/2,F1=7-8,F=6-7' 'N=8-7,J=17/2-13/2,F1=8-7,F=9-8'
 'N=8-7,J=15/2-15/2,F1=7-8,F=7-8']",[867.4197414 867.423383  867.4515714],[-6.27806 -5.83299 -6.28689],[187.71573 187.70382 187.71654],[-5.7277 -5.1178 -5.6744]
['13CN'],['Cyanide Radical'],"['N=8-7,J=15/2-15/2,F1=7-8,F=8-9']",[867.4876857],[-6.28993],[187.71755],[-5.6231]
['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=8-7,J=15/2-13/2,F1=7-7,F=6-6' 'N=8-7,J=15/2-13/2,F1=7-7,F=6-7'
 'N=8-7,J=15/2-13/2,F1=7-7,F=7-6' 'N=8-7,J=15/2-13/2,F1=7-7,F=7-7'
 'N=8-7,J=15/2-13/2,F1=7-7,F=7-8' 'N=8-7,J=15/2-13/2,F1=7-7,F=8-7'
 'N=8-7,J=15/2-13/2,F1=7-7,F=8-8']","[867.6422661 867.6568899 867.658371  867.6729948 867.6886349 867.6924426
 867.7080828]",[-4.07646 -5.75635 -5.7982  -4.07929 -5.81318 -5.84214 -4.06513],[187.71576 187.71574 187.71653 187.71652 187.71655 187.71745 187.71748],[-3.5262 -5.2061 -5.1858 -3.4669 -5.2008 -5.1754 -3.3984]
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=8-7,J=15/2-13/2,F1=7-6,F=6-7' 'N=8-7,J=15/2-15/2,F1=8-8,F=9-8'
 'N=8-7,J=15/2-15/2,F1=8-8,F=8-7' 'N=8-7,J=17/2-15/2,F1=8-7,F=7-8'
 'N=8-7,J=15/2-13/2,F1=7-6,F=7-7' 'N=8-7,J=15/2-15/2,F1=8-8,F=7-7'
 'N=8-7,J=15/2-15/2,F1=8-8,F=8-8' 'N=8-7,J=15/2-15/2,F1=8-8,F=9-9'
 'N=8-7,J=15/2-13/2,F1=7-6,F=6-6' 'N=8-7,J=17/2-15/2,F1=8-7,F=8-8'
 'N=8-7,J=17/2-15/2,F1=8-7,F=7-7' 'N=8-7,J=15/2-15/2,F1=8-8,F=7-8'
 'N=8-7,J=15/2-15/2,F1=8-8,F=8-9' 'N=8-7,J=15/2-13/2,F1=7-6,F=8-7'
 'N=8-7,J=15/2-13/2,F1=7-6,F=6-5' 'N=8-7,J=15/2-13/2,F1=7-6,F=7-6'
 'N=8-7,J=17/2-15/2,F1=8-7,F=7-6' 'N=8-7,J=17/2-15/2,F1=8-7,F=9-8'
 'N=8-7,J=17/2-15/2,F1=8-7,F=8-7']","[868.9899188 868.9919015 868.9920323 868.9953986 869.0060236 869.0070661
 869.0077574 869.0085679 869.0096685 869.0108622 869.0138195 869.0227912
 869.0244239 869.0254715 869.0256971 869.0257733 869.0290514 869.0292751
 869.0292831]","[-6.04863 -6.06953 -6.02073 -6.2772  -3.82017 -4.13016 -4.13782 -4.13272
 -3.75802 -3.92745 -3.87359 -5.93295 -5.98931 -2.12942 -2.13981 -2.13836
 -2.13198 -2.12414 -2.13104]","[187.71584 187.79046 187.79118 187.70214 187.71661 187.79191 187.79122
 187.79054 187.71578 187.70288 187.70216 187.79194 187.7913  187.71754
 187.71583 187.71655 187.70218 187.70377 187.70291]","[-5.499  -5.3552 -5.3547 -5.6654 -3.2084 -3.5185 -3.4718 -3.4184 -3.2084
 -3.2613 -3.2618 -5.3213 -5.3233 -1.4633 -1.5902 -1.5266 -1.5202 -1.4097
 -1.4649]"
"['13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN'
 '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN' '13CN']","['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=8-7,J=15/2-13/2,F1=8-7,F=9-8' 'N=8-7,J=15/2-13/2,F1=8-7,F=8-7'
 'N=8-7,J=15/2-13/2,F1=8-7,F=7-6' 'N=8-7,J=17/2-15/2,F1=9-8,F=9-8'
 'N=8-7,J=17/2-15/2,F1=9-8,F=10-9' 'N=8-7,J=17/2-15/2,F1=9-8,F=8-7'
 'N=8-7,J=15/2-13/2,F1=8-7,F=7-7' 'N=8-7,J=15/2-13/2,F1=8-7,F=8-8'
 'N=8-7,J=17/2-15/2,F1=9-8,F=8-8' 'N=8-7,J=17/2-15/2,F1=9-8,F=9-9'
 'N=8-7,J=15/2-13/2,F1=8-7,F=7-8' 'N=8-7,J=17/2-15/2,F1=9-8,F=8-9'
 'N=8-7,J=15/2-15/2,F1=7-7,F=7-8' 'N=8-7,J=15/2-15/2,F1=7-7,F=6-7'
 'N=8-7,J=15/2-15/2,F1=7-7,F=6-6' 'N=8-7,J=15/2-15/2,F1=7-7,F=7-7'
 'N=8-7,J=15/2-15/2,F1=7-7,F=8-8' 'N=8-7,J=15/2-15/2,F1=7-7,F=7-6'
 'N=8-7,J=15/2-15/2,F1=7-7,F=8-7']","[869.228965  869.2291808 869.2295908 869.233001  869.2330107 869.2331864
 869.2442146 869.2448209 869.2489115 869.2496675 869.2598548 869.265578
 869.294527  869.2968432 869.312075  869.312948  869.3139749 869.3281799
 869.3323959]","[-2.12582 -2.13252 -2.13356 -2.1267  -2.12127 -2.1274  -3.88145 -3.93601
 -3.97959 -4.0281  -6.29174 -6.48678 -6.08624 -6.01389 -4.32678 -4.34223
 -4.34538 -6.11182 -6.18188]","[187.79047 187.7912  187.79194 187.80203 187.80131 187.80276 187.79192
 187.79123 187.80279 187.80211 187.79195 187.80287 187.7165  187.71575
 187.71576 187.71652 187.71743 187.71653 187.71745]","[-1.4116 -1.4666 -1.522  -1.4125 -1.3636 -1.4615 -3.2699 -3.2701 -3.3137
 -3.3139 -5.6802 -5.8209 -5.4746 -5.4644 -3.7773 -3.7306 -3.6794 -5.5002
 -5.5159]"
['13CN'],['Cyanide Radical'],"['N=8-7,J=15/2-15/2,F1=8-7,F=9-8']",[870.8348571],[-5.45508],[187.79042],[-4.7416]
['13CN'],['Cyanide Radical'],"['N=8-7,J=15/2-15/2,F1=8-7,F=8-7']",[870.869134],[-5.49686],[187.7912],[-4.8317]
['13CN'],['Cyanide Radical'],"['N=8-7,J=15/2-15/2,F1=8-7,F=7-6']",[870.8993997],[-5.52638],[187.79194],[-4.9156]
