Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(6,5)-9(5,4)']",[522.4249111],[-2.38262],[156.85991],[-1.8742]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['8(7,2)-7(6,1)']",[524.3344209],[-2.33033],[113.47944],[-1.8524]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['17(10,8)-16(11,5)']",[525.0358984],[-4.66501],[440.53846],[-4.8246]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(15,2)-16(12,5)']",[525.1340023],[-4.72021],[441.70699],[-4.43]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['12(8,4)-12(5,7)']",[528.6479582],[-5.02188],[237.00275],[-5.0358]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['7(5,2)-6(4,3)']",[531.9465824],[-2.9035],[85.90331],[-2.446]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['17(15,3)-17(12,6)']",[532.2017034],[-4.41155],[487.87183],[-4.6453]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(7,3)-9(8,2)']",[532.4055873],[-2.99076],[168.37584],[-2.984]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['12(10,3)-11(11,0)']",[536.430855],[-3.95171],[244.19473],[-3.505]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(7,4)-11(4,7)']",[537.8437677],[-5.21995],[198.85097],[-4.7449]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['15(15,1)-15(12,4)']",[538.9354048],[-5.27656],[398.66488],[-5.4391]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(6,4)-9(7,3)']",[544.1981455],[-2.49843],[163.76985],[-2.4941]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(6,4)-10(3,7)']",[544.449637],[-5.45534],[163.76984],[-5.4512]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['13(10,4)-13(7,7)']",[545.3143744],[-4.83356],[279.58502],[-4.8886]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['14(11,4)-14(8,7)']",[545.6485831],[-4.68265],[324.5656],[-4.2949]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['12(9,4)-11(10,1)']",[546.0086065],[-3.57096],[237.84153],[-3.1224]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['12(9,4)-12(6,7)']",[546.1208151],[-5.00718],[237.84159],[-4.5587]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['11(8,4)-11(5,7)' '15(12,4)-15(9,7)']",[547.6112059 547.6230738],[-5.20908 -4.55127],[199.31988 372.80027],[-5.2193 -4.683 ]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(11,0)-11(6,5)']",[548.2237008],[-6.09244],[218.45037],[-5.6537]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(5,4)-9(2,7)']",[548.9380651],[-5.74779],[131.78762],[-5.2671]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(7,4)-10(4,7)']",[549.3989768],[-5.44896],[164.00737],[-4.9718]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(11,5)-15(14,2)']",[549.5056898],[-4.92881],[415.34091],[-5.0964]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['14(9,6)-13(10,3)']",[550.0310983],[-4.0877],[308.63093],[-3.6802]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(7,3)-8(6,2)']",[550.5694717],[-2.40904],[137.65264],[-2.4152]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['9(6,4)-9(3,7)']",[551.1871071],[-5.74461],[131.89555],[-5.7429]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(13,4)-16(10,7)']",[551.748337],[-4.43766],[424.30646],[-4.1428]
