Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['17(5,13)-16(5,12)' '17(5,12)-16(5,11)']",[383.0072091 383.0156542],[-3.24751 -3.2475 ],[244.72569 244.72653],[-2.8187 -2.8187]
['t-HCOOH'],['Formic Acid'],"['17(3,15)-16(3,14)']",[383.2981729],[-3.22115],[194.04536],[-2.7193]
['t-HCOOH'],['Formic Acid'],"['17(4,14)-16(4,13)']",[383.4954679],[-3.2313],[216.24769],[-2.7618]
['t-HCOOH'],['Formic Acid'],"['17(4,13)-16(4,12)']",[383.7474112],[-3.23047],[216.27964],[-2.7613]
['t-HCOOH'],['Formic Acid'],"['18(1,18)-17(1,17)']",[384.5421128],[-3.20419],[179.4935],[-2.6585]
['t-HCOOH'],['Formic Acid'],"['18(0,18)-17(0,17)']",[386.3138953],[-3.19797],[179.14173],[-2.6537]
['t-HCOOH'],['Formic Acid'],"['17(3,14)-16(3,13)']",[386.9275638],[-3.20881],[194.65017],[-2.7118]
['t-HCOOH'],['Formic Acid'],"['10(2,9)-9(1,8)']",[387.009294],[-5.10503],[71.92928],[-4.6523]
['t-HCOOH'],['Formic Acid'],"['17(1,16)-16(1,15)']",[387.695397],[-3.19522],[172.44898],[-2.6669]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['14(6,9)-15(5,10)' '14(6,8)-15(5,11)']",[389.5362639 389.5416558],[-5.61751 -5.6174 ],[227.74346 227.74343],[-5.2529 -5.2528]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['8(5,4)-9(4,5)' '8(5,3)-9(4,6)']",[393.1889333 393.1932811],[-5.80195 -5.80195],[118.31408 118.31414],[-5.5148 -5.5148]
['t-HCOOH'],['Formic Acid'],"['18(1,18)-17(0,17)']",[393.6436772],[-4.72975],[179.4935],[-4.1939]
['t-HCOOH'],['Formic Acid'],"['17(2,15)-16(2,14)']",[393.8260111],[-3.17775],[181.13065],[-2.6686]
['t-HCOOH'],['Formic Acid'],"['3(3,1)-2(2,0)']",[398.6808801],[-4.75074],[35.09209],[-4.7343]
['t-HCOOH'],['Formic Acid'],"['3(3,0)-2(2,1)']",[398.7116158],[-4.75061],[35.09213],[-4.7342]
['t-HCOOH'],['Formic Acid'],"['19(0,19)-18(1,18)']",[399.634585],[-4.7042],[198.67291],[-4.1796]
['t-HCOOH'],['Formic Acid'],"['18(2,17)-17(2,16)']",[399.6600711],[-3.1581],[195.98824],[-2.6525]
['t-HCOOH'],['Formic Acid'],"['11(2,10)-10(1,9)']",[401.6096762],[-5.05357],[83.74045],[-4.594]
['t-HCOOH'],['Formic Acid'],"['6(2,4)-5(0,5)']",[402.8549909],[-6.23218],[35.45931],[-5.9518]
